employee_id,transfer_date,from_agency_code,from_agency_name,to_agency_code,to_agency_name,job_grade_id,job_grade_name,employee_name,source_system,is_cross_agency,transfer_year,transfer_quarter,gold_ts
A009816,1/4/2026,F,Agency F,A,Agency A,2,Lead,Andre Jones,SYSTEM A,1,2026,1,2026-03-27T07:12:24.498Z
A011424,10/19/2021,A,Agency A,C,Agency C,1,Staff,Lily Chia,SYSTEM A,1,2021,4,2026-03-27T07:12:24.498Z
A012773,6/29/2025,B,Agency B,A,Agency A,1,Staff,Ignatius Phua,SYSTEM A,1,2025,2,2026-03-27T07:12:24.498Z
A012930,8/2/2024,B,Agency B,D,Agency D,1,Staff,Preethi Hassan,SYSTEM A,1,2024,3,2026-03-27T07:12:24.498Z
A013402,8/8/2022,F,Agency F,G,Agency G,1,Staff,Sophia Cheong,SYSTEM A,1,2022,3,2026-03-27T07:12:24.498Z
A015259,5/29/2022,G,Agency G,D,Agency D,1,Staff,Quinn Mok,SYSTEM A,1,2022,2,2026-03-27T07:12:24.498Z
A015578,11/24/2025,B,Agency B,F,Agency F,1,Staff,Oscar Hassan,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A017292,8/28/2023,F,Agency F,A,Agency A,1,Staff,Vincent Zhao,SYSTEM A,1,2023,3,2026-03-27T07:12:24.498Z
A017945,1/4/2026,F,Agency F,B,Agency B,2,Lead,Uma Kwong,SYSTEM A,1,2026,1,2026-03-27T07:12:24.498Z
A021213,12/10/2025,B,Agency B,A,Agency A,1,Staff,David Sharma,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A022954,1/18/2025,F,Agency F,G,Agency G,1,Staff,Suresh Chew,SYSTEM A,1,2025,1,2026-03-27T07:12:24.498Z
A022972,12/27/2025,A,Agency A,B,Agency B,4,Deputy Director,Zara Wong,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A024152,2/18/2025,C,Agency C,D,Agency D,1,Staff,Amirah Kaur,SYSTEM A,1,2025,1,2026-03-27T07:12:24.498Z
A024851,8/10/2022,F,Agency F,A,Agency A,2,Lead,Hui Nair,SYSTEM A,1,2022,3,2026-03-27T07:12:24.498Z
A029705,11/24/2025,F,Agency F,B,Agency B,1,Staff,Zara Smith,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A030289,12/23/2022,D,Agency D,A,Agency A,1,Staff,Ramesh Ng,SYSTEM A,1,2022,4,2026-03-27T07:12:24.498Z
A033228,12/31/2023,A,Agency A,B,Agency B,4,Deputy Director,Kai Zhang,SYSTEM A,1,2023,4,2026-03-27T07:12:24.498Z
A035546,12/13/2025,C,Agency C,F,Agency F,2,Lead,Omar Ahmad,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A036743,6/14/2025,A,Agency A,F,Agency F,1,Staff,Clara Phua,SYSTEM A,1,2025,2,2026-03-27T07:12:24.498Z
A037369,12/21/2025,G,Agency G,A,Agency A,4,Deputy Director,Victor Brown,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A039865,10/16/2023,A,Agency A,D,Agency D,3,Assistant Director,Winifred Abdullah,SYSTEM A,1,2023,4,2026-03-27T07:12:24.498Z
A039944,1/4/2026,A,Agency A,C,Agency C,1,Staff,Yusuf Tan,SYSTEM A,1,2026,1,2026-03-27T07:12:24.498Z
A043980,6/21/2025,D,Agency D,F,Agency F,1,Staff,Hua Beh,SYSTEM A,1,2025,2,2026-03-27T07:12:24.498Z
A043985,1/25/2024,C,Agency C,A,Agency A,0,Others,Rizal Hassan,SYSTEM A,1,2024,1,2026-03-27T07:12:24.498Z
A044899,12/5/2025,D,Agency D,C,Agency C,1,Staff,Quentin Johnson,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A048695,1/5/2026,B,Agency B,A,Agency A,1,Staff,Uma Heng,SYSTEM A,1,2026,1,2026-03-27T07:12:24.498Z
A049022,11/28/2025,B,Agency B,G,Agency G,1,Staff,Preethi Ismail,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A049857,1/4/2026,H,Agency H,F,Agency F,1,Staff,Noor Zhang,SYSTEM B,1,2026,1,2026-03-27T07:12:24.498Z
A050667,10/29/2025,F,Agency F,D,Agency D,2,Lead,Henry Yeo,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A050772,5/10/2023,G,Agency G,H,Agency H,2,Lead,Arjun Poh,SYSTEM B,1,2023,2,2026-03-27T07:12:24.498Z
A051233,12/15/2025,A,Agency A,H,Agency H,1,Staff,Fiona Chong,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A051520,1/3/2023,F,Agency F,G,Agency G,1,Staff,Vincent Teo,SYSTEM B,1,2023,1,2026-03-27T07:12:24.498Z
A052611,6/21/2022,B,Agency B,D,Agency D,1,Staff,Michael Cheong,SYSTEM B,1,2022,2,2026-03-27T07:12:24.498Z
A053422,12/24/2023,A,Agency A,F,Agency F,1,Staff,Ramesh Kaur,SYSTEM B,1,2023,4,2026-03-27T07:12:24.498Z
A056660,10/14/2025,A,Agency A,G,Agency G,2,Lead,Edward Ong,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A057114,1/4/2026,D,Agency D,A,Agency A,1,Staff,George Patel,SYSTEM B,1,2026,1,2026-03-27T07:12:24.498Z
A057460,2/10/2024,D,Agency D,C,Agency C,2,Lead,Benjamin Jones,SYSTEM B,1,2024,1,2026-03-27T07:12:24.498Z
A058097,6/26/2023,A,Agency A,G,Agency G,3,Assistant Director,Rita Huang,SYSTEM B,1,2023,2,2026-03-27T07:12:24.498Z
A058142,10/14/2024,B,Agency B,C,Agency C,3,Assistant Director,Hafiz Singh,SYSTEM B,1,2024,4,2026-03-27T07:12:24.498Z
A058147,1/2/2026,B,Agency B,F,Agency F,3,Assistant Director,Gerald Chew,SYSTEM B,1,2026,1,2026-03-27T07:12:24.498Z
A059258,6/11/2022,G,Agency G,D,Agency D,1,Staff,Ignatius Beh,SYSTEM B,1,2022,2,2026-03-27T07:12:24.498Z
A059265,5/6/2024,B,Agency B,G,Agency G,1,Staff,Amirah Cheong,SYSTEM B,1,2024,2,2026-03-27T07:12:24.498Z
A059402,11/30/2024,B,Agency B,G,Agency G,1,Staff,Ling Poh,SYSTEM B,1,2024,4,2026-03-27T07:12:24.498Z
A059680,9/29/2024,F,Agency F,C,Agency C,2,Lead,Samuel Williams,SYSTEM B,1,2024,3,2026-03-27T07:12:24.498Z
A060030,12/2/2025,F,Agency F,H,Agency H,2,Lead,Xena Liang,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A060268,10/7/2024,C,Agency C,D,Agency D,1,Staff,Vanessa Liang,SYSTEM B,1,2024,4,2026-03-27T07:12:24.498Z
A060305,5/23/2025,B,Agency B,F,Agency F,3,Assistant Director,Mei Chong,SYSTEM B,1,2025,2,2026-03-27T07:12:24.498Z
A060518,11/24/2024,A,Agency A,B,Agency B,1,Staff,Fiona Chee,SYSTEM B,1,2024,4,2026-03-27T07:12:24.498Z
A061540,5/2/2024,D,Agency D,C,Agency C,4,Deputy Director,Uma Jones,SYSTEM B,1,2024,2,2026-03-27T07:12:24.498Z
A061920,3/10/2022,C,Agency C,H,Agency H,2,Lead,Deepa Williams,SYSTEM B,1,2022,1,2026-03-27T07:12:24.498Z
A062494,12/6/2021,B,Agency B,F,Agency F,4,Deputy Director,Karen Ng,SYSTEM B,1,2021,4,2026-03-27T07:12:24.498Z
A062605,4/6/2025,A,Agency A,B,Agency B,5,Director,Winifred Kwong,SYSTEM B,1,2025,2,2026-03-27T07:12:24.498Z
A063701,3/31/2024,A,Agency A,B,Agency B,2,Lead,Vincent Reddy,SYSTEM B,1,2024,1,2026-03-27T07:12:24.498Z
A065493,11/19/2023,B,Agency B,C,Agency C,2,Lead,Rita Wong,SYSTEM B,1,2023,4,2026-03-27T07:12:24.498Z
A067300,10/13/2024,A,Agency A,F,Agency F,1,Staff,Wendy Goh,SYSTEM B,1,2024,4,2026-03-27T07:12:24.498Z
A067437,1/17/2025,B,Agency B,H,Agency H,1,Staff,Andre Fong,SYSTEM B,1,2025,1,2026-03-27T07:12:24.498Z
A067573,1/4/2024,B,Agency B,G,Agency G,3,Assistant Director,Nancy Ng,SYSTEM B,1,2024,1,2026-03-27T07:12:24.498Z
A067574,12/31/2023,F,Agency F,D,Agency D,1,Staff,James Low,SYSTEM B,1,2023,4,2026-03-27T07:12:24.498Z
A067781,3/10/2025,B,Agency B,G,Agency G,1,Staff,Sunita Zhang,SYSTEM B,1,2025,1,2026-03-27T07:12:24.498Z
A068535,9/24/2024,B,Agency B,F,Agency F,5,Director,Sophia Ahmad,SYSTEM B,1,2024,3,2026-03-27T07:12:24.498Z
A068861,12/31/2025,B,Agency B,A,Agency A,2,Lead,Preethi Patel,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A070237,11/16/2025,H,Agency H,G,Agency G,1,Staff,Winifred Ng,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A071981,11/28/2025,G,Agency G,D,Agency D,3,Assistant Director,Omar Zhao,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A073258,11/19/2025,D,Agency D,C,Agency C,1,Staff,Marcus Cheong,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A000146,4/15/2025,A,Agency A,B,Agency B,1,Staff,Ivan Heng,SYSTEM A,1,2025,2,2026-03-27T07:12:24.498Z
A003424,4/11/2024,B,Agency B,F,Agency F,1,Staff,George Tay,SYSTEM A,1,2024,2,2026-03-27T07:12:24.498Z
A006923,9/13/2024,A,Agency A,F,Agency F,1,Staff,Kavitha Ong,SYSTEM A,1,2024,3,2026-03-27T07:12:24.498Z
A007282,5/27/2025,C,Agency C,H,Agency H,1,Staff,Lily Hassan,SYSTEM A,1,2025,2,2026-03-27T07:12:24.498Z
A007330,5/14/2025,A,Agency A,D,Agency D,1,Staff,Ivan Zhao,SYSTEM A,1,2025,2,2026-03-27T07:12:24.498Z
A011614,1/3/2024,B,Agency B,D,Agency D,1,Staff,Mary Jones,SYSTEM A,1,2024,1,2026-03-27T07:12:24.498Z
A014123,6/16/2024,F,Agency F,C,Agency C,1,Staff,Zachary Loh,SYSTEM A,1,2024,2,2026-03-27T07:12:24.498Z
A014163,1/5/2026,B,Agency B,H,Agency H,1,Staff,Clara Ooi,SYSTEM A,1,2026,1,2026-03-27T07:12:24.498Z
A014663,9/27/2023,D,Agency D,B,Agency B,1,Staff,Edward Chen,SYSTEM A,1,2023,3,2026-03-27T07:12:24.498Z
A015567,9/6/2025,F,Agency F,A,Agency A,2,Lead,Kai Chua,SYSTEM A,1,2025,3,2026-03-27T07:12:24.498Z
A017254,9/20/2024,D,Agency D,C,Agency C,1,Staff,Quinn Loh,SYSTEM A,1,2024,3,2026-03-27T07:12:24.498Z
A017649,6/10/2025,B,Agency B,F,Agency F,1,Staff,Zara Singh,SYSTEM A,1,2025,2,2026-03-27T07:12:24.498Z
A018512,1/5/2025,B,Agency B,A,Agency A,2,Lead,Hannah Low,SYSTEM A,1,2025,1,2026-03-27T07:12:24.498Z
A020769,11/6/2023,B,Agency B,C,Agency C,1,Staff,Jasmine Rao,SYSTEM A,1,2023,4,2026-03-27T07:12:24.498Z
A020934,6/9/2025,D,Agency D,F,Agency F,1,Staff,Kai Leong,SYSTEM A,1,2025,2,2026-03-27T07:12:24.498Z
A021559,9/21/2025,D,Agency D,H,Agency H,1,Staff,Rui Johnson,SYSTEM A,1,2025,3,2026-03-27T07:12:24.498Z
A021991,4/4/2025,C,Agency C,H,Agency H,0,Others,Fiona Chong,SYSTEM A,1,2025,2,2026-03-27T07:12:24.498Z
A024337,9/5/2021,B,Agency B,F,Agency F,1,Staff,Benjamin Ibrahim,SYSTEM A,1,2021,3,2026-03-27T07:12:24.498Z
A024781,1/10/2025,A,Agency A,G,Agency G,2,Lead,Rajan Singh,SYSTEM A,1,2025,1,2026-03-27T07:12:24.498Z
A026310,11/30/2025,D,Agency D,A,Agency A,3,Assistant Director,Mary Chew,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A028164,12/23/2024,B,Agency B,A,Agency A,1,Staff,Xena Goh,SYSTEM A,1,2024,4,2026-03-27T07:12:24.498Z
A029273,12/28/2024,B,Agency B,C,Agency C,2,Lead,Siti Smith,SYSTEM A,1,2024,4,2026-03-27T07:12:24.498Z
A030510,11/8/2024,A,Agency A,G,Agency G,1,Staff,Edward Rajan,SYSTEM A,1,2024,4,2026-03-27T07:12:24.498Z
A034121,11/11/2024,D,Agency D,C,Agency C,1,Staff,Yvonne Yeo,SYSTEM A,1,2024,4,2026-03-27T07:12:24.498Z
A038417,12/15/2025,H,Agency H,A,Agency A,1,Staff,Meena Goh,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A040206,9/17/2025,A,Agency A,G,Agency G,1,Staff,Frank Abdullah,SYSTEM A,1,2025,3,2026-03-27T07:12:24.498Z
A040473,8/9/2023,F,Agency F,B,Agency B,1,Staff,Suresh Hassan,SYSTEM A,1,2023,3,2026-03-27T07:12:24.498Z
A040612,12/29/2025,A,Agency A,H,Agency H,1,Staff,Yvonne Tan,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A042722,4/7/2025,B,Agency B,A,Agency A,1,Staff,Deborah Liang,SYSTEM A,1,2025,2,2026-03-27T07:12:24.498Z
A042847,2/9/2024,A,Agency A,G,Agency G,1,Staff,Gerald Mok,SYSTEM A,1,2024,1,2026-03-27T07:12:24.498Z
A047810,12/24/2022,B,Agency B,D,Agency D,2,Lead,Lily Leong,SYSTEM A,1,2022,4,2026-03-27T07:12:24.498Z
A048632,11/8/2024,B,Agency B,A,Agency A,3,Assistant Director,Ulric Khoo,SYSTEM A,1,2024,4,2026-03-27T07:12:24.498Z
A049400,8/28/2025,G,Agency G,H,Agency H,1,Staff,Deepa Hassan,SYSTEM A,1,2025,3,2026-03-27T07:12:24.498Z
A049417,4/4/2023,B,Agency B,A,Agency A,2,Lead,Arun Khoo,SYSTEM A,1,2023,2,2026-03-27T07:12:24.498Z
A050133,5/2/2024,H,Agency H,A,Agency A,3,Assistant Director,Pooja Heng,SYSTEM B,1,2024,2,2026-03-27T07:12:24.498Z
A051029,8/25/2025,B,Agency B,D,Agency D,1,Staff,Samuel Lim,SYSTEM B,1,2025,3,2026-03-27T07:12:24.498Z
A051221,9/27/2022,A,Agency A,G,Agency G,3,Assistant Director,Rajan Chen,SYSTEM B,1,2022,3,2026-03-27T07:12:24.498Z
A051661,11/22/2024,A,Agency A,H,Agency H,1,Staff,Tina Ismail,SYSTEM B,1,2024,4,2026-03-27T07:12:24.498Z
A051943,1/12/2023,D,Agency D,G,Agency G,4,Deputy Director,Kai Patel,SYSTEM B,1,2023,1,2026-03-27T07:12:24.498Z
A052160,6/16/2025,A,Agency A,C,Agency C,4,Deputy Director,Oscar Chan,SYSTEM B,1,2025,2,2026-03-27T07:12:24.498Z
A052750,5/13/2025,A,Agency A,D,Agency D,1,Staff,Irene Kumar,SYSTEM B,1,2025,2,2026-03-27T07:12:24.498Z
A053573,5/16/2024,A,Agency A,B,Agency B,1,Staff,Vanessa Chew,SYSTEM B,1,2024,2,2026-03-27T07:12:24.498Z
A056798,1/19/2023,A,Agency A,B,Agency B,3,Assistant Director,Vincent Wilson,SYSTEM B,1,2023,1,2026-03-27T07:12:24.498Z
A057701,9/7/2022,F,Agency F,A,Agency A,3,Assistant Director,Marcus Wu,SYSTEM B,1,2022,3,2026-03-27T07:12:24.498Z
A058812,1/1/2026,A,Agency A,F,Agency F,1,Staff,Priya Ismail,SYSTEM B,1,2026,1,2026-03-27T07:12:24.498Z
A060427,10/18/2024,B,Agency B,G,Agency G,4,Deputy Director,Wayne Yap,SYSTEM B,1,2024,4,2026-03-27T07:12:24.498Z
A060713,8/1/2023,B,Agency B,D,Agency D,3,Assistant Director,Eugene Garcia,SYSTEM B,1,2023,3,2026-03-27T07:12:24.498Z
A061484,12/9/2025,B,Agency B,H,Agency H,2,Lead,Suresh Chew,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A062488,12/12/2025,H,Agency H,A,Agency A,1,Staff,Zhen Khoo,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A062666,6/30/2023,A,Agency A,G,Agency G,1,Staff,Yvonne Wu,SYSTEM B,1,2023,2,2026-03-27T07:12:24.498Z
A064472,12/10/2025,B,Agency B,D,Agency D,1,Staff,Wei Sharma,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A065020,1/12/2023,A,Agency A,C,Agency C,1,Staff,Sophia Huang,SYSTEM B,1,2023,1,2026-03-27T07:12:24.498Z
A069034,10/15/2022,A,Agency A,G,Agency G,3,Assistant Director,Alice Ismail,SYSTEM B,1,2022,4,2026-03-27T07:12:24.498Z
A069642,7/17/2025,C,Agency C,H,Agency H,2,Lead,Hafiz Rahman,SYSTEM B,1,2025,3,2026-03-27T07:12:24.498Z
A070535,9/4/2025,B,Agency B,H,Agency H,2,Lead,Nathan Singh,SYSTEM B,1,2025,3,2026-03-27T07:12:24.498Z
A071188,12/18/2025,A,Agency A,B,Agency B,1,Staff,Deepa Lee,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A071620,5/19/2024,F,Agency F,A,Agency A,1,Staff,Charles Lau,SYSTEM B,1,2024,2,2026-03-27T07:12:24.498Z
A072284,3/4/2025,B,Agency B,G,Agency G,1,Staff,Oscar Yeo,SYSTEM B,1,2025,1,2026-03-27T07:12:24.498Z
A072592,1/27/2022,A,Agency A,H,Agency H,1,Staff,Sophia Huang,SYSTEM B,1,2022,1,2026-03-27T07:12:24.498Z
A073389,7/14/2023,D,Agency D,B,Agency B,1,Staff,Yi Zhao,SYSTEM B,1,2023,3,2026-03-27T07:12:24.498Z
A073441,12/23/2025,F,Agency F,A,Agency A,1,Staff,Quentin Kaur,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A073610,12/24/2025,H,Agency H,D,Agency D,2,Lead,Zhen Koh,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A073666,5/1/2025,B,Agency B,F,Agency F,2,Lead,Aaron Hassan,SYSTEM B,1,2025,2,2026-03-27T07:12:24.498Z
A001819,10/14/2025,D,Agency D,B,Agency B,1,Staff,Pooja Wong,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A002188,11/8/2025,B,Agency B,A,Agency A,1,Staff,Kavitha Jones,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A004224,7/20/2023,F,Agency F,D,Agency D,1,Staff,Farah Ooi,SYSTEM A,1,2023,3,2026-03-27T07:12:24.498Z
A004336,9/18/2024,B,Agency B,D,Agency D,1,Staff,James Yusof,SYSTEM A,1,2024,3,2026-03-27T07:12:24.498Z
A004827,10/15/2025,A,Agency A,H,Agency H,1,Staff,Clara Martinez,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A009070,1/2/2024,C,Agency C,F,Agency F,1,Staff,Aaron Patel,SYSTEM A,1,2024,1,2026-03-27T07:12:24.498Z
A009200,12/27/2025,F,Agency F,D,Agency D,1,Staff,Xavier Wilson,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A009557,5/12/2023,B,Agency B,D,Agency D,1,Staff,Alice Leong,SYSTEM A,1,2023,2,2026-03-27T07:12:24.498Z
A010147,9/9/2025,B,Agency B,G,Agency G,1,Staff,Sophia Ibrahim,SYSTEM A,1,2025,3,2026-03-27T07:12:24.498Z
A013908,11/27/2025,B,Agency B,H,Agency H,2,Lead,Ramesh Chew,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A017293,1/4/2026,D,Agency D,C,Agency C,1,Staff,Mary Wu,SYSTEM A,1,2026,1,2026-03-27T07:12:24.498Z
A018713,2/5/2022,B,Agency B,A,Agency A,2,Lead,Henry Williams,SYSTEM A,1,2022,1,2026-03-27T07:12:24.498Z
A022971,6/4/2024,D,Agency D,C,Agency C,1,Staff,Arun Loh,SYSTEM A,1,2024,2,2026-03-27T07:12:24.498Z
A024194,7/5/2024,B,Agency B,F,Agency F,3,Assistant Director,Priya Cheong,SYSTEM A,1,2024,3,2026-03-27T07:12:24.498Z
A025770,9/10/2023,G,Agency G,A,Agency A,4,Deputy Director,Wayne Beh,SYSTEM A,1,2023,3,2026-03-27T07:12:24.498Z
A028170,3/14/2023,A,Agency A,G,Agency G,5,Director,Tina Loh,SYSTEM A,1,2023,1,2026-03-27T07:12:24.498Z
A029472,7/5/2021,A,Agency A,G,Agency G,1,Staff,Olivia Liang,SYSTEM A,1,2021,3,2026-03-27T07:12:24.498Z
A031526,12/10/2025,F,Agency F,G,Agency G,1,Staff,Deborah Khoo,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A036494,3/14/2025,D,Agency D,A,Agency A,4,Deputy Director,Linda Hassan,SYSTEM A,1,2025,1,2026-03-27T07:12:24.498Z
A041315,6/30/2025,F,Agency F,D,Agency D,1,Staff,Teresa Ibrahim,SYSTEM A,1,2025,2,2026-03-27T07:12:24.498Z
A041465,8/7/2022,A,Agency A,G,Agency G,3,Assistant Director,Preethi Lin,SYSTEM A,1,2022,3,2026-03-27T07:12:24.498Z
A042832,4/17/2025,F,Agency F,H,Agency H,2,Lead,Wendy Liang,SYSTEM A,1,2025,2,2026-03-27T07:12:24.498Z
A043650,6/15/2025,A,Agency A,G,Agency G,1,Staff,Peter Anderson,SYSTEM A,1,2025,2,2026-03-27T07:12:24.498Z
A046945,8/8/2024,H,Agency H,B,Agency B,1,Staff,Suresh Liang,SYSTEM A,1,2024,3,2026-03-27T07:12:24.498Z
A047819,4/27/2023,F,Agency F,D,Agency D,1,Staff,Uma Davis,SYSTEM A,1,2023,2,2026-03-27T07:12:24.498Z
A049076,10/27/2025,D,Agency D,B,Agency B,1,Staff,Arjun Yang,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A050529,7/16/2024,D,Agency D,H,Agency H,1,Staff,Hafiz Ooi,SYSTEM B,1,2024,3,2026-03-27T07:12:24.498Z
A050845,12/31/2024,B,Agency B,G,Agency G,1,Staff,Ramesh Liu,SYSTEM B,1,2024,4,2026-03-27T07:12:24.498Z
A050998,8/31/2025,B,Agency B,D,Agency D,1,Staff,Tina Anderson,SYSTEM B,1,2025,3,2026-03-27T07:12:24.498Z
A051364,2/22/2025,G,Agency G,F,Agency F,1,Staff,Grace Chee,SYSTEM B,1,2025,1,2026-03-27T07:12:24.498Z
A051646,5/12/2022,A,Agency A,C,Agency C,1,Staff,Olivia Beh,SYSTEM B,1,2022,2,2026-03-27T07:12:24.498Z
A052492,11/27/2024,H,Agency H,B,Agency B,2,Lead,Ling Lim,SYSTEM B,1,2024,4,2026-03-27T07:12:24.498Z
A052588,5/12/2025,F,Agency F,H,Agency H,2,Lead,Leonard Ho,SYSTEM B,1,2025,2,2026-03-27T07:12:24.498Z
A053709,1/27/2024,A,Agency A,C,Agency C,1,Staff,Brenda Phua,SYSTEM B,1,2024,1,2026-03-27T07:12:24.498Z
A054813,7/12/2025,C,Agency C,D,Agency D,1,Staff,Edward Sim,SYSTEM B,1,2025,3,2026-03-27T07:12:24.498Z
A055424,11/21/2025,B,Agency B,A,Agency A,1,Staff,Kevin Koh,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A055694,10/6/2023,D,Agency D,F,Agency F,2,Lead,Wei Chew,SYSTEM B,1,2023,4,2026-03-27T07:12:24.498Z
A056021,1/2/2026,F,Agency F,A,Agency A,4,Deputy Director,Grace Liu,SYSTEM B,1,2026,1,2026-03-27T07:12:24.498Z
A056548,3/18/2024,A,Agency A,H,Agency H,4,Deputy Director,Andre Ismail,SYSTEM B,1,2024,1,2026-03-27T07:12:24.498Z
A057087,10/23/2025,C,Agency C,H,Agency H,2,Lead,Fang Loh,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A058009,2/22/2024,C,Agency C,A,Agency A,2,Lead,David Reddy,SYSTEM B,1,2024,1,2026-03-27T07:12:24.498Z
A058062,10/27/2025,G,Agency G,C,Agency C,1,Staff,Farah Poh,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A058307,4/11/2025,D,Agency D,G,Agency G,1,Staff,Pooja Patel,SYSTEM B,1,2025,2,2026-03-27T07:12:24.498Z
A061428,5/15/2025,G,Agency G,B,Agency B,1,Staff,Xavier Yap,SYSTEM B,1,2025,2,2026-03-27T07:12:24.498Z
A061583,4/4/2024,A,Agency A,H,Agency H,1,Staff,Andre Chan,SYSTEM B,1,2024,2,2026-03-27T07:12:24.498Z
A063163,12/16/2025,A,Agency A,G,Agency G,1,Staff,Michael Yap,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A063200,7/31/2023,B,Agency B,G,Agency G,1,Staff,Rohit Sharma,SYSTEM B,1,2023,3,2026-03-27T07:12:24.498Z
A064104,10/26/2025,B,Agency B,F,Agency F,1,Staff,Victor Ibrahim,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A065433,8/11/2024,G,Agency G,C,Agency C,2,Lead,Farah Johnson,SYSTEM B,1,2024,3,2026-03-27T07:12:24.498Z
A066208,1/14/2025,B,Agency B,C,Agency C,1,Staff,Clara Tay,SYSTEM B,1,2025,1,2026-03-27T07:12:24.498Z
A067589,10/13/2025,C,Agency C,H,Agency H,1,Staff,Olivia Ismail,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A068425,8/2/2023,B,Agency B,C,Agency C,3,Assistant Director,Kenneth Chen,SYSTEM B,1,2023,3,2026-03-27T07:12:24.498Z
A069265,1/8/2023,C,Agency C,B,Agency B,1,Staff,Ying Kwek,SYSTEM B,1,2023,1,2026-03-27T07:12:24.498Z
A071953,9/25/2023,F,Agency F,B,Agency B,1,Staff,Eugene Huang,SYSTEM B,1,2023,3,2026-03-27T07:12:24.498Z
A072329,10/8/2025,A,Agency A,B,Agency B,1,Staff,Betty Singh,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A072703,11/11/2023,H,Agency H,F,Agency F,1,Staff,Frank Fong,SYSTEM B,1,2023,4,2026-03-27T07:12:24.498Z
A072867,5/22/2025,D,Agency D,C,Agency C,1,Staff,Amirah Brown,SYSTEM B,1,2025,2,2026-03-27T07:12:24.498Z
A072880,11/20/2022,D,Agency D,H,Agency H,1,Staff,Zachary Mohamed,SYSTEM B,1,2022,4,2026-03-27T07:12:24.498Z
A003540,3/19/2023,F,Agency F,B,Agency B,1,Staff,Tina Sim,SYSTEM A,1,2023,1,2026-03-27T07:12:24.498Z
A004849,3/15/2022,A,Agency A,G,Agency G,1,Staff,Meena Zhang,SYSTEM A,1,2022,1,2026-03-27T07:12:24.498Z
A006517,1/3/2026,B,Agency B,G,Agency G,1,Staff,Nathan Low,SYSTEM A,1,2026,1,2026-03-27T07:12:24.498Z
A007103,6/9/2023,B,Agency B,G,Agency G,2,Lead,Kai Mohamed,SYSTEM A,1,2023,2,2026-03-27T07:12:24.498Z
A007158,12/21/2025,H,Agency H,F,Agency F,1,Staff,Frank Wee,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A008298,6/6/2024,G,Agency G,H,Agency H,1,Staff,Mary Ahmad,SYSTEM A,1,2024,2,2026-03-27T07:12:24.498Z
A009983,6/12/2023,D,Agency D,C,Agency C,1,Staff,Jasmine Yeo,SYSTEM A,1,2023,2,2026-03-27T07:12:24.498Z
A011207,1/5/2026,D,Agency D,H,Agency H,1,Staff,Rita Koh,SYSTEM A,1,2026,1,2026-03-27T07:12:24.498Z
A012854,1/5/2024,C,Agency C,F,Agency F,1,Staff,Ulric Goh,SYSTEM A,1,2024,1,2026-03-27T07:12:24.498Z
