employee_id,exit_date,employee_name,hire_date,gender,employment_type,agency_code,agency_name,job_grade_id,job_grade_name,exit_reason,source_system,tenure_months,is_voluntary,exit_year,exit_quarter,exit_month,gold_ts
A070259,9/9/2021,Wendy Kwek,2/15/2021,F,ACTIVE,B,Agency B,3,Assistant Director,Better Opportunity,SYSTEM B,6.80645161,1,2021,3,9,2026-03-27T07:12:20.414Z
A070356,6/7/2024,David Sharma,2/25/2022,M,ACTIVE,A,Agency A,1,Staff,Termination,SYSTEM B,27.41935484,0,2024,2,6,2026-03-27T07:12:20.414Z
A071620,2/6/2025,Charles Lau,6/27/2021,M,ACTIVE,A,Agency A,1,Staff,Personal,SYSTEM B,43.32258065,1,2025,1,2,2026-03-27T07:12:20.414Z
A072628,7/10/2025,Jing Chua,4/8/2023,F,ACTIVE,B,Agency B,1,Staff,Better Opportunity,SYSTEM B,27.06451613,1,2025,3,7,2026-03-27T07:12:20.414Z
A073381,1/25/2024,Yusuf Kaur,4/12/2023,M,ACTIVE,D,Agency D,5,Director,Personal,SYSTEM B,9.41935484,1,2024,1,1,2026-03-27T07:12:20.414Z
A073587,12/10/2024,Linda Kaur,2/21/2024,M,ACTIVE,A,Agency A,2,Lead,Termination,SYSTEM B,9.64516129,0,2024,4,12,2026-03-27T07:12:20.414Z
A001010,12/17/2025,Irene Koh,3/15/2023,F,P,B,Agency B,4,Deputy Director,Better Opportunity,SYSTEM A,33.06451613,1,2025,4,12,2026-03-27T07:12:20.414Z
A001391,12/14/2025,Quinn Yeo,8/1/2023,M,P,A,Agency A,1,Staff,Better Opportunity,SYSTEM A,28.41935484,1,2025,4,12,2026-03-27T07:12:20.414Z
A003844,10/3/2025,Zachary Khoo,1/21/2024,M,P,B,Agency B,3,Assistant Director,Better Opportunity,SYSTEM A,20.41935484,1,2025,4,10,2026-03-27T07:12:20.414Z
A004430,12/11/2025,Noor Singh,1/1/2025,M,P,A,Agency A,2,Lead,Better Opportunity,SYSTEM A,11.32258065,1,2025,4,12,2026-03-27T07:12:20.414Z
A004599,9/11/2025,Oscar Zhao,4/22/2024,F,P,F,Agency F,1,Staff,Personal,SYSTEM A,16.64516129,1,2025,3,9,2026-03-27T07:12:20.414Z
A006510,12/22/2022,Fang Low,6/23/2021,M,P,F,Agency F,1,Staff,Better Opportunity,SYSTEM A,17.96774194,1,2022,4,12,2026-03-27T07:12:20.414Z
A006563,7/1/2025,Edward Garcia,1/22/2023,M,P,H,Agency H,1,Staff,Better Opportunity,SYSTEM A,29.32258065,1,2025,3,7,2026-03-27T07:12:20.414Z
A007157,12/13/2025,Deborah Loh,8/27/2025,M,P,A,Agency A,1,Staff,Personal,SYSTEM A,3.5483871,1,2025,4,12,2026-03-27T07:12:20.414Z
A009161,11/30/2022,Lily Low,1/17/2021,M,P,B,Agency B,1,Staff,Personal,SYSTEM A,22.41935484,1,2022,4,11,2026-03-27T07:12:20.414Z
A009557,7/12/2025,Alice Leong,12/8/2022,F,P,B,Agency B,1,Staff,Better Opportunity,SYSTEM A,31.12903226,1,2025,3,7,2026-03-27T07:12:20.414Z
A010298,3/17/2022,Jun Rahman,7/22/2021,M,T,D,Agency D,2,Lead,Personal,SYSTEM A,7.83870968,1,2022,1,3,2026-03-27T07:12:20.414Z
A011932,8/7/2025,Marcus Leong,5/29/2025,M,P,C,Agency C,3,Assistant Director,Better Opportunity,SYSTEM A,2.29032258,1,2025,3,8,2026-03-27T07:12:20.414Z
A012618,7/8/2026,Nathan Phua,1/8/2026,F,P,C,Agency C,2,Lead,Better Opportunity,SYSTEM A,6,1,2026,3,7,2026-03-27T07:12:20.414Z
A013820,7/28/2025,Aaron Yusof,12/9/2024,M,P,A,Agency A,1,Staff,Better Opportunity,SYSTEM A,7.61290323,1,2025,3,7,2026-03-27T07:12:20.414Z
A013908,2/2/2026,Ramesh Chew,3/9/2025,F,P,H,Agency H,2,Lead,Better Opportunity,SYSTEM A,10.77419355,1,2026,1,2,2026-03-27T07:12:20.414Z
A014635,1/9/2026,Linda Teo,3/4/2025,M,P,A,Agency A,3,Assistant Director,Better Opportunity,SYSTEM A,10.16129032,1,2026,1,1,2026-03-27T07:12:20.414Z
A016116,10/31/2025,Rajan Ooi,4/21/2025,F,T,D,Agency D,1,Staff,Better Opportunity,SYSTEM A,6.32258065,1,2025,4,10,2026-03-27T07:12:20.414Z
A016412,1/5/2024,Arjun Cheong,7/1/2021,F,P,F,Agency F,3,Assistant Director,Better Opportunity,SYSTEM A,30.12903226,1,2024,1,1,2026-03-27T07:12:20.414Z
A018216,2/10/2025,Peter Poh,5/2/2024,F,C,A,Agency A,2,Lead,Better Opportunity,SYSTEM A,9.25806452,1,2025,1,2,2026-03-27T07:12:20.414Z
A019684,2/3/2025,Mei Tan,10/31/2022,F,C,D,Agency D,1,Staff,Better Opportunity,SYSTEM A,27.09677419,1,2025,1,2,2026-03-27T07:12:20.414Z
A020489,4/26/2025,Sunita Tan,2/24/2024,M,P,D,Agency D,1,Staff,Better Opportunity,SYSTEM A,14.06451613,1,2025,2,4,2026-03-27T07:12:20.414Z
A024966,1/7/2023,Hua Tan,8/16/2021,M,P,A,Agency A,1,Staff,Better Opportunity,SYSTEM A,16.70967742,1,2023,1,1,2026-03-27T07:12:20.414Z
A025461,11/16/2024,Preethi Reddy,10/29/2022,F,P,G,Agency G,1,Staff,Personal,SYSTEM A,24.58064516,1,2024,4,11,2026-03-27T07:12:20.414Z
A028170,12/6/2024,Tina Loh,9/22/2022,F,P,G,Agency G,5,Director,Better Opportunity,SYSTEM A,26.48387097,1,2024,4,12,2026-03-27T07:12:20.414Z
A029274,3/21/2023,Kenneth Brown,5/1/2022,M,C,D,Agency D,2,Lead,Better Opportunity,SYSTEM A,10.64516129,1,2023,1,3,2026-03-27T07:12:20.414Z
A029472,10/19/2023,Olivia Liang,1/2/2021,M,C,G,Agency G,1,Staff,Better Opportunity,SYSTEM A,33.5483871,1,2023,4,10,2026-03-27T07:12:20.414Z
A029659,8/28/2024,Hui Williams,7/3/2022,F,P,G,Agency G,1,Staff,Termination,SYSTEM A,25.80645161,0,2024,3,8,2026-03-27T07:12:20.414Z
A030635,4/13/2026,Preethi Ahmad,1/14/2026,M,P,A,Agency A,1,Staff,Termination,SYSTEM A,2.96774194,0,2026,2,4,2026-03-27T07:12:20.414Z
A030729,4/3/2023,Preethi Sharma,5/28/2021,F,P,D,Agency D,4,Deputy Director,Better Opportunity,SYSTEM A,22.19354839,1,2023,2,4,2026-03-27T07:12:20.414Z
A032806,10/2/2024,Zhen Smith,4/30/2023,M,P,D,Agency D,3,Assistant Director,Better Opportunity,SYSTEM A,17.09677419,1,2024,4,10,2026-03-27T07:12:20.414Z
A033958,3/28/2024,Florence Lin,10/1/2021,M,P,A,Agency A,1,Staff,Better Opportunity,SYSTEM A,29.87096774,1,2024,1,3,2026-03-27T07:12:20.414Z
A034525,6/18/2022,Rachel Martinez,5/30/2021,F,T,A,Agency A,2,Lead,Better Opportunity,SYSTEM A,12.61290323,1,2022,2,6,2026-03-27T07:12:20.414Z
A034541,12/3/2025,Pooja Lim,2/7/2025,F,C,C,Agency C,1,Staff,Better Opportunity,SYSTEM A,9.87096774,1,2025,4,12,2026-03-27T07:12:20.414Z
A034769,1/26/2025,Julia Ong,3/22/2024,M,P,A,Agency A,1,Staff,Personal,SYSTEM A,10.12903226,1,2025,1,1,2026-03-27T07:12:20.414Z
A036928,2/2/2026,Nathan Lin,12/1/2025,M,P,A,Agency A,1,Staff,Personal,SYSTEM A,2.03225806,1,2026,1,2,2026-03-27T07:12:20.414Z
A037039,4/24/2024,Brenda Chong,7/27/2021,F,P,F,Agency F,3,Assistant Director,Better Opportunity,SYSTEM A,32.90322581,1,2024,2,4,2026-03-27T07:12:20.414Z
A038267,5/3/2023,Ivan Loh,11/26/2021,M,C,A,Agency A,2,Lead,Personal,SYSTEM A,17.25806452,1,2023,2,5,2026-03-27T07:12:20.414Z
A039786,5/19/2025,Rachel Martinez,8/11/2024,M,P,D,Agency D,3,Assistant Director,Better Opportunity,SYSTEM A,9.25806452,1,2025,2,5,2026-03-27T07:12:20.414Z
A040971,4/15/2023,Quentin Kaur,8/29/2022,F,P,C,Agency C,2,Lead,Personal,SYSTEM A,7.5483871,1,2023,2,4,2026-03-27T07:12:20.414Z
A041648,2/3/2026,Nathan Rahman,12/2/2025,M,P,G,Agency G,3,Assistant Director,Better Opportunity,SYSTEM A,2.03225806,1,2026,1,2,2026-03-27T07:12:20.414Z
A042022,5/15/2022,Deborah Wang,5/21/2021,M,P,A,Agency A,3,Assistant Director,Better Opportunity,SYSTEM A,11.80645161,1,2022,2,5,2026-03-27T07:12:20.414Z
A042571,10/4/2025,Irene Tan,2/22/2024,F,P,D,Agency D,2,Lead,Better Opportunity,SYSTEM A,19.41935484,1,2025,4,10,2026-03-27T07:12:20.414Z
A043507,7/5/2025,Rachel Malik,5/31/2024,F,P,B,Agency B,1,Staff,Better Opportunity,SYSTEM A,13.16129032,1,2025,3,7,2026-03-27T07:12:20.414Z
A047521,1/18/2023,Winifred Lim,7/21/2021,F,P,F,Agency F,1,Staff,Personal,SYSTEM A,17.90322581,1,2023,1,1,2026-03-27T07:12:20.414Z
A047582,5/23/2025,Hannah Ong,1/27/2025,F,P,F,Agency F,1,Staff,Better Opportunity,SYSTEM A,3.87096774,1,2025,2,5,2026-03-27T07:12:20.414Z
A048131,10/22/2024,Suresh Loh,4/13/2024,F,P,F,Agency F,1,Staff,Better Opportunity,SYSTEM A,6.29032258,1,2024,4,10,2026-03-27T07:12:20.414Z
A048631,6/12/2025,Victor Poh,1/20/2023,M,P,B,Agency B,1,Staff,Health,SYSTEM A,28.74193548,0,2025,2,6,2026-03-27T07:12:20.414Z
A050338,11/29/2025,Farah Mok,12/23/2024,M,ACTIVE,C,Agency C,1,Staff,Personal,SYSTEM B,11.19354839,1,2025,4,11,2026-03-27T07:12:20.414Z
A050529,11/18/2025,Hafiz Ooi,6/8/2023,M,ACTIVE,D,Agency D,1,Staff,Better Opportunity,SYSTEM B,29.32258065,1,2025,4,11,2026-03-27T07:12:20.414Z
A050922,3/15/2025,Hui Nair,12/15/2023,F,ACTIVE,C,Agency C,3,Assistant Director,Personal,SYSTEM B,15,1,2025,1,3,2026-03-27T07:12:20.414Z
A051696,8/1/2025,Kai Yang,2/11/2025,M,ACTIVE,A,Agency A,1,Staff,Personal,SYSTEM B,5.67741935,1,2025,3,8,2026-03-27T07:12:20.414Z
A052404,5/25/2024,Xena Brown,11/21/2021,M,ACTIVE,G,Agency G,1,Staff,Health,SYSTEM B,30.12903226,0,2024,2,5,2026-03-27T07:12:20.414Z
A053151,6/10/2022,Yusuf Tan,6/29/2021,M,ACTIVE,H,Agency H,3,Assistant Director,Better Opportunity,SYSTEM B,11.38709677,1,2022,2,6,2026-03-27T07:12:20.414Z
A053709,10/19/2024,Brenda Phua,8/21/2022,M,ACTIVE,C,Agency C,1,Staff,Better Opportunity,SYSTEM B,25.93548387,1,2024,4,10,2026-03-27T07:12:20.414Z
A053940,7/24/2025,Jasmine Ismail,6/27/2023,F,ACTIVE,A,Agency A,1,Staff,Better Opportunity,SYSTEM B,24.90322581,1,2025,3,7,2026-03-27T07:12:20.414Z
A053952,7/9/2025,Calvin Brown,3/9/2025,F,ACTIVE,D,Agency D,1,Staff,Personal,SYSTEM B,4,1,2025,3,7,2026-03-27T07:12:20.414Z
A054236,1/27/2026,Olivia Tan,9/13/2025,F,ACTIVE,B,Agency B,1,Staff,Better Opportunity,SYSTEM B,4.4516129,1,2026,1,1,2026-03-27T07:12:20.414Z
A054307,8/10/2023,Emily Wang,6/16/2021,F,ACTIVE,B,Agency B,2,Lead,Better Opportunity,SYSTEM B,25.80645161,1,2023,3,8,2026-03-27T07:12:20.414Z
A054617,2/5/2023,Jing Fong,12/19/2021,M,ACTIVE,B,Agency B,1,Staff,Better Opportunity,SYSTEM B,13.5483871,1,2023,1,2,2026-03-27T07:12:20.414Z
A055424,1/29/2026,Kevin Koh,12/29/2024,F,ACTIVE,A,Agency A,1,Staff,Better Opportunity,SYSTEM B,13,1,2026,1,1,2026-03-27T07:12:20.414Z
A055451,11/26/2025,Ivan Wong,5/13/2024,M,ACTIVE,F,Agency F,1,Staff,Better Opportunity,SYSTEM B,18.41935484,1,2025,4,11,2026-03-27T07:12:20.414Z
A056957,9/25/2025,Suresh Rao,11/19/2023,F,ACTIVE,H,Agency H,3,Assistant Director,Termination,SYSTEM B,22.19354839,0,2025,3,9,2026-03-27T07:12:20.414Z
A057087,12/22/2025,Fang Loh,6/13/2022,F,ACTIVE,H,Agency H,2,Lead,Personal,SYSTEM B,42.29032258,1,2025,4,12,2026-03-27T07:12:20.414Z
A057887,1/29/2025,Ignatius Sharma,7/20/2024,M,ACTIVE,D,Agency D,1,Staff,Better Opportunity,SYSTEM B,6.29032258,1,2025,1,1,2026-03-27T07:12:20.414Z
A058065,5/5/2025,Priya Nair,2/15/2024,F,ACTIVE,C,Agency C,1,Staff,Personal,SYSTEM B,14.67741935,1,2025,2,5,2026-03-27T07:12:20.414Z
A058183,1/3/2025,Wendy Quek,10/10/2024,F,ACTIVE,G,Agency G,1,Staff,Better Opportunity,SYSTEM B,2.77419355,1,2025,1,1,2026-03-27T07:12:20.414Z
A058261,11/14/2023,Uma Garcia,10/16/2022,F,ACTIVE,H,Agency H,1,Staff,Health,SYSTEM B,12.93548387,0,2023,4,11,2026-03-27T07:12:20.414Z
A060241,11/20/2025,Hannah Loh,8/2/2025,F,ACTIVE,F,Agency F,5,Director,Health,SYSTEM B,3.58064516,0,2025,4,11,2026-03-27T07:12:20.414Z
A060905,10/4/2025,Siti Pillai,2/28/2025,M,ACTIVE,A,Agency A,3,Assistant Director,Better Opportunity,SYSTEM B,7.22580645,1,2025,4,10,2026-03-27T07:12:20.414Z
A061044,3/1/2022,Sunita Reddy,7/2/2021,F,ACTIVE,A,Agency A,4,Deputy Director,Better Opportunity,SYSTEM B,7.96774194,1,2022,1,3,2026-03-27T07:12:20.414Z
A061301,10/17/2025,Vishal Chong,3/13/2025,M,ACTIVE,H,Agency H,1,Staff,Personal,SYSTEM B,7.12903226,1,2025,4,10,2026-03-27T07:12:20.414Z
A062025,9/1/2025,Emily Lee,2/22/2025,M,ACTIVE,A,Agency A,1,Staff,Better Opportunity,SYSTEM B,6.32258065,1,2025,3,9,2026-03-27T07:12:20.414Z
A063307,1/14/2026,Charles Phua,11/1/2025,F,ACTIVE,A,Agency A,1,Staff,Better Opportunity,SYSTEM B,2.41935484,1,2026,1,1,2026-03-27T07:12:20.414Z
A063796,1/30/2026,Vanessa Jones,11/29/2025,F,ACTIVE,A,Agency A,1,Staff,Better Opportunity,SYSTEM B,2.03225806,1,2026,1,1,2026-03-27T07:12:20.414Z
A065083,9/9/2022,Emily Kwek,3/4/2022,M,ACTIVE,F,Agency F,1,Staff,Better Opportunity,SYSTEM B,6.16129032,1,2022,3,9,2026-03-27T07:12:20.414Z
A065775,4/10/2023,Leonard Phua,9/16/2021,F,ACTIVE,C,Agency C,1,Staff,Better Opportunity,SYSTEM B,18.80645161,1,2023,2,4,2026-03-27T07:12:20.414Z
A066208,8/15/2025,Clara Tay,6/30/2023,M,ACTIVE,C,Agency C,1,Staff,Personal,SYSTEM B,25.51612903,1,2025,3,8,2026-03-27T07:12:20.414Z
A066342,8/27/2022,Charles Hassan,3/31/2021,F,ACTIVE,C,Agency C,1,Staff,Better Opportunity,SYSTEM B,16.87096774,1,2022,3,8,2026-03-27T07:12:20.414Z
A067377,2/7/2024,Henry Heng,9/15/2021,F,ACTIVE,A,Agency A,1,Staff,Health,SYSTEM B,28.74193548,0,2024,1,2,2026-03-27T07:12:20.414Z
A068266,10/24/2025,Farah Mok,8/23/2025,M,ACTIVE,G,Agency G,1,Staff,Better Opportunity,SYSTEM B,2.03225806,1,2025,4,10,2026-03-27T07:12:20.414Z
A068425,3/19/2024,Kenneth Chen,9/8/2022,F,ACTIVE,C,Agency C,3,Assistant Director,Personal,SYSTEM B,18.35483871,1,2024,1,3,2026-03-27T07:12:20.414Z
A068436,1/10/2024,Siti Williams,10/9/2022,M,ACTIVE,F,Agency F,2,Lead,Personal,SYSTEM B,15.03225806,1,2024,1,1,2026-03-27T07:12:20.414Z
A068999,12/7/2025,Fang Huang,10/8/2025,M,ACTIVE,A,Agency A,1,Staff,Better Opportunity,SYSTEM B,1.96774194,1,2025,4,12,2026-03-27T07:12:20.414Z
A069295,9/30/2023,Gerald Yang,5/14/2023,F,ACTIVE,G,Agency G,1,Staff,Better Opportunity,SYSTEM B,4.51612903,1,2023,3,9,2026-03-27T07:12:20.414Z
A069813,2/15/2023,Aaron Cheong,2/9/2022,M,ACTIVE,D,Agency D,2,Lead,Better Opportunity,SYSTEM B,12.19354839,1,2023,1,2,2026-03-27T07:12:20.414Z
A070364,8/10/2025,Xena Mohamed,3/3/2025,M,ACTIVE,A,Agency A,1,Staff,Personal,SYSTEM B,5.22580645,1,2025,3,8,2026-03-27T07:12:20.414Z
A071710,9/23/2025,Xena Garcia,3/26/2025,M,ACTIVE,A,Agency A,1,Staff,Personal,SYSTEM B,5.90322581,1,2025,3,9,2026-03-27T07:12:20.414Z
A072329,1/31/2026,Betty Singh,4/5/2025,F,ACTIVE,B,Agency B,1,Staff,Health,SYSTEM B,9.83870968,0,2026,1,1,2026-03-27T07:12:20.414Z
A072484,9/8/2025,Ling Pillai,12/22/2023,M,ACTIVE,D,Agency D,1,Staff,Better Opportunity,SYSTEM B,20.5483871,1,2025,3,9,2026-03-27T07:12:20.414Z
A073575,4/22/2024,Oscar Lim,11/16/2022,M,ACTIVE,D,Agency D,1,Staff,Better Opportunity,SYSTEM B,17.19354839,1,2024,2,4,2026-03-27T07:12:20.414Z
A001516,1/7/2026,Linda Kwong,12/30/2023,F,P,B,Agency B,1,Staff,Better Opportunity,SYSTEM A,24.25806452,1,2026,1,1,2026-03-27T07:12:20.414Z
A003368,9/9/2022,Ignatius Tan,6/4/2022,F,P,D,Agency D,3,Assistant Director,Better Opportunity,SYSTEM A,3.16129032,1,2022,3,9,2026-03-27T07:12:20.414Z
A003507,11/27/2024,Ulric Brown,11/18/2023,M,P,B,Agency B,2,Lead,Personal,SYSTEM A,12.29032258,1,2024,4,11,2026-03-27T07:12:20.414Z
A003540,11/13/2023,Tina Sim,2/5/2022,F,P,B,Agency B,1,Staff,Better Opportunity,SYSTEM A,21.25806452,1,2023,4,11,2026-03-27T07:12:20.414Z
A003801,5/21/2023,Kavitha Lau,1/19/2023,F,P,B,Agency B,1,Staff,Personal,SYSTEM A,4.06451613,1,2023,2,5,2026-03-27T07:12:20.414Z
A009113,1/29/2024,Kai Soh,10/13/2021,F,P,A,Agency A,2,Lead,Better Opportunity,SYSTEM A,27.51612903,1,2024,1,1,2026-03-27T07:12:20.414Z
A012455,11/19/2022,Deborah Yeo,9/6/2021,M,P,F,Agency F,1,Staff,Personal,SYSTEM A,14.41935484,1,2022,4,11,2026-03-27T07:12:20.414Z
A012854,1/18/2025,Ulric Goh,2/5/2022,M,P,F,Agency F,1,Staff,Personal,SYSTEM A,35.41935484,1,2025,1,1,2026-03-27T07:12:20.414Z
A014517,4/17/2025,Patricia Rao,1/10/2023,M,C,A,Agency A,1,Staff,Better Opportunity,SYSTEM A,27.22580645,1,2025,2,4,2026-03-27T07:12:20.414Z
A014597,8/16/2021,Jun Ng,4/2/2021,M,C,C,Agency C,1,Staff,Better Opportunity,SYSTEM A,4.4516129,1,2021,3,8,2026-03-27T07:12:20.414Z
A015046,3/3/2025,Rizal Kwek,1/10/2023,M,P,A,Agency A,1,Staff,Better Opportunity,SYSTEM A,25.77419355,1,2025,1,3,2026-03-27T07:12:20.414Z
A015380,6/25/2023,Julia Poh,5/1/2021,M,P,C,Agency C,0,Others,Personal,SYSTEM A,25.77419355,1,2023,2,6,2026-03-27T07:12:20.414Z
A019941,10/8/2024,Siti Rao,6/20/2024,M,P,H,Agency H,3,Assistant Director,Better Opportunity,SYSTEM A,3.61290323,1,2024,4,10,2026-03-27T07:12:20.414Z
A021766,2/20/2025,Pooja Kaur,3/9/2024,M,P,A,Agency A,1,Staff,Better Opportunity,SYSTEM A,11.35483871,1,2025,1,2,2026-03-27T07:12:20.414Z
A021957,5/30/2025,Teresa Williams,7/9/2023,F,C,H,Agency H,1,Staff,Better Opportunity,SYSTEM A,22.67741935,1,2025,2,5,2026-03-27T07:12:20.414Z
A023766,4/23/2025,Kavitha Brown,11/29/2024,M,P,D,Agency D,1,Staff,Better Opportunity,SYSTEM A,4.80645161,1,2025,2,4,2026-03-27T07:12:20.414Z
A024326,4/19/2022,Siti Ooi,11/24/2021,M,P,D,Agency D,1,Staff,Better Opportunity,SYSTEM A,4.83870968,1,2022,2,4,2026-03-27T07:12:20.414Z
A024375,10/29/2023,Mary Yeo,5/4/2023,F,P,B,Agency B,3,Assistant Director,Better Opportunity,SYSTEM A,5.80645161,1,2023,4,10,2026-03-27T07:12:20.414Z
A025079,1/31/2026,Oscar Chan,6/24/2025,F,P,F,Agency F,3,Assistant Director,Better Opportunity,SYSTEM A,7.22580645,1,2026,1,1,2026-03-27T07:12:20.414Z
A025378,4/21/2026,Hafiz Sim,12/23/2025,F,P,F,Agency F,3,Assistant Director,Health,SYSTEM A,3.93548387,0,2026,2,4,2026-03-27T07:12:20.414Z
A026889,1/10/2024,Andre Patel,9/14/2021,F,P,A,Agency A,1,Staff,Personal,SYSTEM A,27.87096774,1,2024,1,1,2026-03-27T07:12:20.414Z
A026987,12/26/2022,Yvonne Zhao,3/14/2021,F,P,A,Agency A,1,Staff,Better Opportunity,SYSTEM A,21.38709677,1,2022,4,12,2026-03-27T07:12:20.414Z
A027360,12/23/2023,Jasmine Ibrahim,12/5/2022,M,P,C,Agency C,1,Staff,Health,SYSTEM A,12.58064516,0,2023,4,12,2026-03-27T07:12:20.414Z
A028162,1/20/2026,Karen Tan,4/26/2025,M,P,G,Agency G,1,Staff,Better Opportunity,SYSTEM A,8.80645161,1,2026,1,1,2026-03-27T07:12:20.414Z
A029001,3/18/2025,Suresh Johnson,6/27/2024,F,T,B,Agency B,1,Staff,Health,SYSTEM A,8.70967742,0,2025,1,3,2026-03-27T07:12:20.414Z
A029222,5/17/2024,Noor Koh,7/17/2023,F,P,G,Agency G,2,Lead,Better Opportunity,SYSTEM A,10,1,2024,2,5,2026-03-27T07:12:20.414Z
A029324,6/27/2024,Omar Rahman,7/1/2022,F,C,C,Agency C,3,Assistant Director,Better Opportunity,SYSTEM A,23.83870968,1,2024,2,6,2026-03-27T07:12:20.414Z
A030315,8/17/2026,Vishal Liu,1/25/2026,F,P,B,Agency B,3,Assistant Director,Personal,SYSTEM A,6.74193548,1,2026,3,8,2026-03-27T07:12:20.414Z
A031826,4/10/2024,Xena Hassan,7/13/2023,F,P,B,Agency B,1,Staff,Personal,SYSTEM A,8.90322581,1,2024,2,4,2026-03-27T07:12:20.414Z
A032364,10/19/2023,Priya Smith,10/2/2021,F,P,D,Agency D,1,Staff,Personal,SYSTEM A,24.5483871,1,2023,4,10,2026-03-27T07:12:20.414Z
A034776,2/16/2023,Amirah Wee,8/12/2021,M,P,A,Agency A,1,Staff,Termination,SYSTEM A,18.12903226,0,2023,1,2,2026-03-27T07:12:20.414Z
A035700,2/14/2025,James Yang,9/5/2024,F,P,F,Agency F,3,Assistant Director,Personal,SYSTEM A,5.29032258,1,2025,1,2,2026-03-27T07:12:20.414Z
A036233,1/11/2026,Hafiz Singh,4/25/2022,M,P,D,Agency D,1,Staff,Personal,SYSTEM A,44.5483871,1,2026,1,1,2026-03-27T07:12:20.414Z
A036938,11/18/2024,Frank Rahman,1/10/2022,M,P,D,Agency D,1,Staff,Personal,SYSTEM A,34.25806452,1,2024,4,11,2026-03-27T07:12:20.414Z
A038358,7/23/2026,Omar Tan,1/6/2026,M,C,G,Agency G,1,Staff,Better Opportunity,SYSTEM A,6.5483871,1,2026,3,7,2026-03-27T07:12:20.414Z
A038501,4/18/2024,Quentin Loh,1/17/2022,F,P,H,Agency H,4,Deputy Director,Better Opportunity,SYSTEM A,27.03225806,1,2024,2,4,2026-03-27T07:12:20.414Z
A040054,5/17/2022,Ignatius Zhang,1/5/2021,F,P,C,Agency C,1,Staff,Better Opportunity,SYSTEM A,16.38709677,1,2022,2,5,2026-03-27T07:12:20.414Z
A041031,5/20/2025,Vanessa Ong,7/8/2024,F,P,C,Agency C,1,Staff,Better Opportunity,SYSTEM A,10.38709677,1,2025,2,5,2026-03-27T07:12:20.414Z
A042169,3/16/2024,Charles Chen,6/10/2021,F,P,A,Agency A,2,Lead,Better Opportunity,SYSTEM A,33.19354839,1,2024,1,3,2026-03-27T07:12:20.414Z
A042831,5/8/2024,Rohit Kumar,10/24/2023,M,P,D,Agency D,1,Staff,Better Opportunity,SYSTEM A,6.48387097,1,2024,2,5,2026-03-27T07:12:20.414Z
A043850,1/20/2026,Rui Tan,5/31/2025,M,P,C,Agency C,2,Lead,Better Opportunity,SYSTEM A,7.64516129,1,2026,1,1,2026-03-27T07:12:20.414Z
A045658,2/24/2024,Rui Poh,8/29/2022,M,P,A,Agency A,0,Others,Better Opportunity,SYSTEM A,17.83870968,1,2024,1,2,2026-03-27T07:12:20.414Z
A046668,5/26/2024,Frank Rajan,12/2/2023,F,P,G,Agency G,4,Deputy Director,Personal,SYSTEM A,5.77419355,1,2024,2,5,2026-03-27T07:12:20.414Z
A048302,5/10/2024,Hafiz Yusof,1/7/2023,M,P,B,Agency B,2,Lead,Better Opportunity,SYSTEM A,16.09677419,1,2024,2,5,2026-03-27T07:12:20.414Z
A050136,8/21/2024,Arjun Leong,7/4/2023,M,ACTIVE,A,Agency A,1,Staff,Termination,SYSTEM B,13.5483871,0,2024,3,8,2026-03-27T07:12:20.414Z
A050880,11/3/2025,Uma Davis,3/5/2024,M,ACTIVE,A,Agency A,2,Lead,Personal,SYSTEM B,19.93548387,1,2025,4,11,2026-03-27T07:12:20.414Z
A051677,12/17/2022,Winifred Williams,8/31/2022,M,ACTIVE,B,Agency B,1,Staff,Personal,SYSTEM B,3.5483871,1,2022,4,12,2026-03-27T07:12:20.414Z
A051813,6/21/2024,Lily Teo,4/13/2024,M,ACTIVE,A,Agency A,1,Staff,Personal,SYSTEM B,2.25806452,1,2024,2,6,2026-03-27T07:12:20.414Z
A051857,2/3/2023,George Kwek,7/24/2022,M,ACTIVE,B,Agency B,1,Staff,Personal,SYSTEM B,6.32258065,1,2023,1,2,2026-03-27T07:12:20.414Z
A052792,2/2/2026,Emily Mohamed,11/17/2025,M,ACTIVE,B,Agency B,1,Staff,Better Opportunity,SYSTEM B,2.51612903,1,2026,1,2,2026-03-27T07:12:20.414Z
A052959,5/7/2023,Hannah Ho,9/15/2021,M,ACTIVE,A,Agency A,1,Staff,Personal,SYSTEM B,19.74193548,1,2023,2,5,2026-03-27T07:12:20.414Z
A053012,1/17/2023,Zachary Liang,2/3/2022,F,ACTIVE,A,Agency A,1,Staff,Better Opportunity,SYSTEM B,11.4516129,1,2023,1,1,2026-03-27T07:12:20.414Z
A053071,1/6/2023,Nathan Seah,3/13/2022,F,ACTIVE,H,Agency H,1,Staff,Personal,SYSTEM B,9.77419355,1,2023,1,1,2026-03-27T07:12:20.414Z
A053756,8/8/2025,Wei Chong,6/2/2025,M,ACTIVE,A,Agency A,3,Assistant Director,Better Opportunity,SYSTEM B,2.19354839,1,2025,3,8,2026-03-27T07:12:20.414Z
A053951,1/30/2026,Quinn Tan,10/14/2025,M,ACTIVE,C,Agency C,1,Staff,Better Opportunity,SYSTEM B,3.51612903,1,2026,1,1,2026-03-27T07:12:20.414Z
